time,vehicle,speed,lane
58.0,veh18,13.87,0
58.0,veh19,6.94,0
58.0,veh3,6.94,0
58.0,veh1,6.93,0
59.0,veh7,11.11,0
59.0,veh11,9.72,0
59.0,veh15,13.88,0
59.0,veh8,16.64,1
59.0,veh2,20.82,1
59.0,veh4,9.91,0
59.0,veh9,6.92,0
59.0,veh10,6.92,1
59.0,veh20,6.94,0
59.0,veh6,8.33,0
59.0,veh12,6.92,0
59.0,veh17,11.1,0
59.0,veh13,15.27,1
59.0,veh16,16.65,1
59.0,veh5,11.11,0
59.0,veh14,11.11,0
59.0,veh18,13.88,0
59.0,veh19,6.94,0
59.0,veh3,6.93,0
59.0,veh1,6.92,0
60.0,veh17,11.11,0
60.0,veh7,11.1,0
60.0,veh11,9.72,0
60.0,veh8,16.64,1
60.0,veh4,8.84,0
60.0,veh9,6.93,0
60.0,veh10,6.93,1
60.0,veh15,13.88,0
60.0,veh20,6.93,0
60.0,veh2,20.82,1
60.0,veh6,8.31,0
60.0,veh12,6.94,0
60.0,veh13,15.26,1
60.0,veh16,16.65,1
60.0,veh5,11.1,0
60.0,veh14,11.09,0
60.0,veh18,13.89,0
60.0,veh19,6.93,0
60.0,veh3,6.93,0
60.0,veh1,6.94,0
61.0,veh17,11.1,0
61.0,veh7,11.1,0
61.0,veh11,9.71,0
61.0,veh16,16.64,1
61.0,veh8,16.66,1
61.0,veh4,8.13,0
61.0,veh9,6.92,0
61.0,veh10,6.93,1
61.0,veh15,13.87,0
61.0,veh20,6.93,0
61.0,veh2,20.81,1
61.0,veh6,8.32,0
61.0,veh12,6.93,0
61.0,veh13,15.26,1
61.0,veh5,11.11,0
61.0,veh14,11.1,0
61.0,veh18,13.89,0
61.0,veh19,6.94,0
61.0,veh3,6.92,0
61.0,veh1,6.93,0
62.0,veh17,11.1,0
62.0,veh7,11.11,0
62.0,veh11,9.71,0
62.0,veh13,15.27,1
62.0,veh16,16.65,1
62.0,veh8,16.66,1
62.0,veh4,7.66,0
62.0,veh9,6.94,0
62.0,veh10,6.92,1
62.0,veh15,13.88,0
62.0,veh20,6.92,0
62.0,veh2,20.82,1
62.0,veh6,8.33,0
62.0,veh12,6.93,0
62.0,veh5,11.1,0
62.0,veh14,11.1,0
62.0,veh18,13.89,0
62.0,veh19,6.93,0
62.0,veh3,6.93,0
62.0,veh1,6.93,0
63.0,veh17,11.11,0
63.0,veh7,11.1,0
63.0,veh11,9.7,0
63.0,veh13,15.26,1
63.0,veh16,16.66,1
63.0,veh8,16.65,1
63.0,veh9,6.93,0
63.0,veh4,7.38,0
63.0,veh10,6.94,1
63.0,veh15,11.71,0
63.0,veh20,6.94,0
63.0,veh2,20.82,1
63.0,veh6,8.33,0
63.0,veh12,6.92,0
63.0,veh5,11.1,0
63.0,veh14,11.1,0
63.0,veh18,13.88,0
63.0,veh19,6.93,0
63.0,veh3,6.92,0
63.0,veh1,6.92,0
64.0,veh17,11.1,0
64.0,veh7,11.11,0
64.0,veh11,9.7,0
64.0,veh13,15.26,1
64.0,veh16,16.65,1
64.0,veh8,16.64,1
64.0,veh9,6.93,0
64.0,veh4,7.19,0
64.0,veh10,6.94,1
64.0,veh20,6.92,0
64.0,veh15,11.96,1
64.0,veh2,20.82,1
64.0,veh6,7.94,0
64.0,veh12,6.93,0
64.0,veh5,11.09,0
64.0,veh14,11.1,0
64.0,veh18,13.88,0
64.0,veh19,6.92,0
64.0,veh3,6.92,0
64.0,veh1,6.94,0
65.0,veh17,11.09,0
65.0,veh7,11.09,0
65.0,veh11,9.72,0
65.0,veh13,15.26,1
65.0,veh16,16.65,1
65.0,veh8,16.65,1
65.0,veh4,7.09,0
65.0,veh9,6.93,0
65.0,veh10,6.92,1
65.0,veh20,6.94,0
65.0,veh15,13.88,1
65.0,veh2,20.83,1
65.0,veh6,7.54,0
65.0,veh12,6.93,0
65.0,veh5,11.1,0
65.0,veh14,11.09,0
65.0,veh18,13.85,0
65.0,veh19,6.92,0
65.0,veh3,6.92,0
65.0,veh1,6.94,0
66.0,veh12,6.93,0
66.0,veh17,11.1,0
66.0,veh7,11.1,0
66.0,veh11,9.72,0
66.0,veh13,15.25,1
66.0,veh16,16.65,1
66.0,veh8,16.66,1
66.0,veh4,7.04,0
66.0,veh9,6.93,0
66.0,veh10,6.94,1
66.0,veh20,6.94,0
66.0,veh15,13.87,1
66.0,veh6,7.3,0
66.0,veh5,11.1,0
66.0,veh14,11.09,0
66.0,veh18,11.7,0
66.0,veh19,6.92,0
66.0,veh3,6.93,0
66.0,veh1,6.94,0
66.0,veh2,20.81,1
67.0,veh12,6.93,0
67.0,veh17,11.09,0
67.0,veh7,11.1,0
67.0,veh11,9.71,0
67.0,veh13,15.25,1
67.0,veh16,16.64,1
67.0,veh8,16.64,1
67.0,veh4,6.98,0
67.0,veh9,6.93,0
67.0,veh10,6.93,1
67.0,veh20,6.93,0
67.0,veh15,13.89,1
67.0,veh6,8.32,1
67.0,veh5,11.1,0
67.0,veh14,11.11,0
67.0,veh19,6.93,0
67.0,veh18,11.95,1
67.0,veh3,6.93,0
67.0,veh1,6.93,0
67.0,veh2,20.82,1
68.0,veh12,6.93,0
68.0,veh17,11.11,0
68.0,veh7,11.1,0
68.0,veh11,9.7,0
68.0,veh6,8.32,1
68.0,veh13,15.26,1
68.0,veh16,16.64,1
68.0,veh8,16.65,1
68.0,veh4,6.95,0
68.0,veh9,6.94,0
68.0,veh10,6.93,1
68.0,veh20,6.94,0
68.0,veh15,13.88,1
68.0,veh5,11.09,0
68.0,veh14,11.1,0
68.0,veh19,6.94,0
68.0,veh18,13.89,1
68.0,veh3,6.93,0
68.0,veh1,6.94,0
68.0,veh2,20.83,1
69.0,veh12,6.94,0
69.0,veh17,11.09,0
69.0,veh7,11.1,0
69.0,veh11,9.72,0
69.0,veh6,8.33,1
69.0,veh13,15.26,1
69.0,veh16,16.66,1
69.0,veh8,16.64,1
69.0,veh4,6.94,0
69.0,veh9,6.93,0
69.0,veh10,6.93,1
69.0,veh19,6.92,0
69.0,veh20,6.93,0
69.0,veh5,11.1,0
69.0,veh14,11.11,0
69.0,veh18,13.89,1
69.0,veh3,6.93,0
69.0,veh1,6.94,0
69.0,veh15,13.88,1
69.0,veh2,20.81,1
70.0,veh12,6.92,0
70.0,veh17,11.1,0
70.0,veh7,11.09,0
70.0,veh11,9.71,0
70.0,veh6,8.31,1
70.0,veh13,15.26,1
70.0,veh16,16.65,1
70.0,veh8,16.65,1
70.0,veh4,6.94,0
70.0,veh9,6.94,0
70.0,veh10,6.92,1
70.0,veh19,6.94,0
70.0,veh18,13.87,1
70.0,veh20,6.94,0
70.0,veh5,11.1,0
70.0,veh14,11.11,0
70.0,veh3,6.93,0
70.0,veh1,6.93,0
70.0,veh15,13.89,1
70.0,veh2,20.82,1
71.0,veh12,6.92,0
71.0,veh17,11.11,0
71.0,veh7,11.1,0
71.0,veh11,9.71,0
71.0,veh6,8.33,1
71.0,veh13,15.26,1
71.0,veh16,16.65,1
71.0,veh8,16.65,1
71.0,veh4,6.92,0
71.0,veh9,6.94,0
71.0,veh10,6.92,1
71.0,veh19,6.94,0
71.0,veh18,13.88,1
71.0,veh5,11.1,0
71.0,veh14,11.09,0
71.0,veh20,6.93,0
71.0,veh3,6.92,0
71.0,veh1,6.94,0
71.0,veh15,13.88,1
71.0,veh2,20.82,1
72.0,veh12,6.93,0
72.0,veh17,11.11,0
72.0,veh7,11.1,0
72.0,veh11,9.71,0
72.0,veh6,8.32,1
72.0,veh13,15.26,1
72.0,veh16,16.66,1
72.0,veh8,16.65,1
72.0,veh4,6.94,0
72.0,veh9,6.93,0
72.0,veh10,6.94,1
72.0,veh19,6.93,0
72.0,veh18,13.88,1
72.0,veh5,11.1,0
72.0,veh14,11.1,0
72.0,veh20,6.93,0
72.0,veh3,6.92,0
72.0,veh1,6.92,0
72.0,veh15,13.88,1
72.0,veh2,20.83,1
73.0,veh12,6.92,0
73.0,veh17,11.1,0
73.0,veh7,11.1,0
73.0,veh11,9.72,0
73.0,veh6,8.32,1
73.0,veh13,15.25,1
73.0,veh16,16.64,1
73.0,veh8,16.65,1
73.0,veh4,6.93,0
73.0,veh9,6.93,0
73.0,veh10,6.93,1
73.0,veh19,6.94,0
73.0,veh18,13.88,1
73.0,veh5,11.1,0
73.0,veh14,11.1,0
73.0,veh20,6.93,0
73.0,veh3,6.93,0
73.0,veh1,6.93,0
73.0,veh15,13.88,1
73.0,veh2,20.82,1
74.0,veh12,6.94,0
74.0,veh17,11.09,0
74.0,veh7,11.1,0
74.0,veh11,9.72,0
74.0,veh6,8.33,1
74.0,veh13,15.26,1
74.0,veh16,16.65,1
74.0,veh4,6.93,0
74.0,veh9,6.92,0
74.0,veh10,6.93,1
74.0,veh19,6.93,0
74.0,veh18,13.87,1
74.0,veh8,16.66,1
74.0,veh5,11.11,0
74.0,veh14,11.1,0
74.0,veh20,6.93,0
74.0,veh3,6.92,0
74.0,veh1,6.93,0
74.0,veh15,13.89,1
74.0,veh2,20.81,1
75.0,veh12,6.93,0
75.0,veh17,11.1,0
75.0,veh7,11.1,0
75.0,veh6,8.32,1
75.0,veh13,15.27,1
75.0,veh16,16.65,1
75.0,veh4,6.93,0
75.0,veh9,6.92,0
75.0,veh10,6.92,1
75.0,veh19,6.94,0
75.0,veh18,13.88,1
75.0,veh11,9.71,0
75.0,veh8,16.65,1
75.0,veh5,11.11,0
75.0,veh14,11.11,0
75.0,veh20,6.93,0
75.0,veh3,6.93,0
75.0,veh1,6.93,0
75.0,veh15,13.89,1
75.0,veh2,20.82,1
76.0,veh12,6.94,0
76.0,veh17,11.1,0
76.0,veh7,11.09,0
76.0,veh6,8.32,1
76.0,veh13,15.26,1
76.0,veh4,6.92,0
76.0,veh9,6.94,0
76.0,veh10,6.93,1
76.0,veh19,6.93,0
76.0,veh18,13.87,1
76.0,veh11,9.71,0
76.0,veh16,16.66,1
76.0,veh8,16.64,1
76.0,veh5,11.11,0
76.0,veh14,11.09,0
76.0,veh20,6.93,0
76.0,veh3,6.93,0
76.0,veh1,6.93,0
76.0,veh15,13.88,1
76.0,veh2,20.82,1
77.0,veh12,6.93,0
77.0,veh17,11.1,0
77.0,veh6,8.32,1
77.0,veh13,15.25,1
77.0,veh4,6.92,0
77.0,veh9,6.93,0
77.0,veh10,6.93,1
77.0,veh19,6.93,0
77.0,veh18,13.88,1
77.0,veh7,11.1,0
77.0,veh11,9.71,0
77.0,veh16,16.65,1
77.0,veh8,16.65,1
77.0,veh5,11.1,0
77.0,veh14,11.11,0
77.0,veh20,6.93,0
77.0,veh3,6.93,0
77.0,veh1,6.94,0
77.0,veh15,13.87,1
77.0,veh2,20.81,1
78.0,veh12,6.93,0
78.0,veh17,11.11,0
78.0,veh6,8.32,1
78.0,veh13,15.26,1
78.0,veh4,6.93,0
78.0,veh9,6.92,0
78.0,veh10,6.94,1
78.0,veh19,6.93,0
78.0,veh18,13.89,1
78.0,veh7,11.11,0
78.0,veh11,9.71,0
78.0,veh16,16.65,1
78.0,veh8,16.65,1
78.0,veh2,20.82,1
78.0,veh5,11.1,0
78.0,veh14,11.1,0
78.0,veh20,6.94,0
78.0,veh3,6.94,0
78.0,veh1,6.93,0
78.0,veh15,13.87,1
79.0,veh12,6.93,0
79.0,veh17,11.1,0
79.0,veh6,8.33,1
79.0,veh4,6.94,0
79.0,veh9,6.93,0
79.0,veh10,6.92,1
79.0,veh19,6.94,0
79.0,veh18,13.88,0
79.0,veh7,11.09,0
79.0,veh11,9.7,0
79.0,veh13,15.26,1
79.0,veh16,16.64,1
79.0,veh8,16.64,1
79.0,veh2,20.82,1
79.0,veh5,11.11,0
79.0,veh14,11.09,0
79.0,veh20,6.94,0
79.0,veh3,6.94,0
79.0,veh1,6.92,0
79.0,veh15,13.88,1
80.0,veh12,6.93,0
80.0,veh17,11.09,0
80.0,veh6,8.32,1
80.0,veh4,6.94,0
80.0,veh9,6.92,0
80.0,veh10,6.94,1
80.0,veh14,11.1,0
80.0,veh19,6.93,0
80.0,veh18,13.89,0
80.0,veh7,10.86,0
80.0,veh11,9.7,0
80.0,veh13,15.27,1
80.0,veh16,16.66,1
80.0,veh8,16.66,1
80.0,veh2,20.83,1
80.0,veh5,11.1,0
80.0,veh20,6.93,0
80.0,veh3,6.94,0
80.0,veh1,6.93,0
80.0,veh15,13.89,1
81.0,veh12,6.93,0
81.0,veh17,11.1,0
81.0,veh6,8.32,1
81.0,veh4,6.94,0
81.0,veh10,6.94,1
81.0,veh14,11.09,0
81.0,veh19,6.93,0
81.0,veh18,13.88,0
81.0,veh7,10.47,0
81.0,veh11,9.72,0
81.0,veh13,15.25,1
81.0,veh16,16.65,1
81.0,veh8,16.65,1
81.0,veh2,20.83,0
81.0,veh9,6.93,0
81.0,veh5,11.09,0
81.0,veh20,6.94,0
81.0,veh3,6.93,0
81.0,veh1,6.94,0
81.0,veh15,13.88,1
82.0,veh12,6.94,0
82.0,veh6,8.32,1
82.0,veh4,6.94,0
82.0,veh10,6.93,1
82.0,veh14,11.1,0
82.0,veh19,6.94,0
82.0,veh18,13.88,0
82.0,veh17,11.11,0
82.0,veh7,10.21,0
82.0,veh11,9.71,0
82.0,veh13,15.27,1
82.0,veh16,16.66,1
82.0,veh2,20.82,0
82.0,veh9,6.94,0
82.0,veh5,11.1,0
82.0,veh20,6.94,0
82.0,veh3,6.93,0
82.0,veh1,6.93,0
82.0,veh8,16.65,1
82.0,veh15,13.89,1
83.0,veh12,6.93,0
83.0,veh6,8.31,1
83.0,veh14,11.09,0
83.0,veh19,6.92,0
83.0,veh18,13.88,0
83.0,veh17,11.1,0
83.0,veh7,10.02,0
83.0,veh11,9.7,0
83.0,veh13,15.26,1
83.0,veh2,20.82,0
83.0,veh4,6.93,0
83.0,veh9,6.93,0
83.0,veh10,6.94,1
83.0,veh5,11.11,0
83.0,veh20,6.93,0
83.0,veh3,6.93,0
83.0,veh1,6.93,0
83.0,veh16,16.65,1
83.0,veh8,16.65,1
83.0,veh15,13.88,1
84.0,veh12,6.93,0
84.0,veh6,8.32,1
84.0,veh14,11.1,0
84.0,veh19,6.94,0
84.0,veh18,13.88,0
84.0,veh17,11.11,0
84.0,veh7,9.92,0
84.0,veh11,9.71,0
84.0,veh13,15.25,1
84.0,veh2,20.81,0
84.0,veh4,6.93,0
84.0,veh9,6.94,0
84.0,veh10,6.93,1
84.0,veh5,11.09,0
84.0,veh20,6.93,0
84.0,veh3,6.94,0
84.0,veh1,6.94,0
84.0,veh16,16.65,1
84.0,veh8,16.64,1
84.0,veh15,13.88,1
85.0,veh2,20.82,0
85.0,veh12,6.93,0
85.0,veh6,8.32,0
85.0,veh14,11.09,0
85.0,veh19,6.92,0
85.0,veh18,13.88,0
85.0,veh17,11.1,0
85.0,veh7,9.85,0
85.0,veh11,9.71,0
85.0,veh13,15.26,1
85.0,veh4,6.92,0
85.0,veh9,6.94,0
85.0,veh10,6.93,1
85.0,veh5,11.1,0
85.0,veh20,6.93,0
85.0,veh3,6.93,0
85.0,veh1,6.93,0
85.0,veh16,16.64,1
85.0,veh8,16.65,1
85.0,veh15,13.88,1
86.0,veh2,20.82,0
86.0,veh12,6.93,0
86.0,veh6,8.33,0
86.0,veh14,11.1,0
86.0,veh19,6.93,0
86.0,veh18,13.89,0
86.0,veh17,11.09,0
86.0,veh11,9.7,0
86.0,veh7,11.11,1
86.0,veh13,15.26,1
86.0,veh4,6.92,0
86.0,veh9,6.93,0
86.0,veh10,6.93,1
86.0,veh5,11.1,0
86.0,veh20,6.92,0
86.0,veh3,6.94,0
86.0,veh1,6.94,0
86.0,veh16,16.66,1
86.0,veh8,16.64,1
86.0,veh15,13.89,1
87.0,veh2,20.82,0
87.0,veh12,6.92,0
87.0,veh6,8.33,0
87.0,veh5,11.11,0
87.0,veh14,11.09,0
87.0,veh19,6.93,0
87.0,veh18,13.87,0
87.0,veh17,11.1,0
87.0,veh11,9.72,0
87.0,veh7,11.1,1
87.0,veh15,13.87,1
87.0,veh4,6.94,0
87.0,veh9,6.92,0
87.0,veh10,6.93,1
87.0,veh20,6.92,0
87.0,veh3,6.93,0
87.0,veh1,6.94,0
87.0,veh13,15.25,1
87.0,veh16,16.66,1
87.0,veh8,16.64,1
88.0,veh2,20.82,0
88.0,veh12,6.93,0
88.0,veh6,8.32,0
88.0,veh18,13.88,0
88.0,veh5,11.11,0
88.0,veh14,11.1,0
88.0,veh19,6.93,0
88.0,veh17,11.1,0
88.0,veh7,11.1,1
88.0,veh15,13.88,1
88.0,veh4,6.93,0
88.0,veh9,6.94,0
88.0,veh10,6.94,1
88.0,veh11,9.71,0
88.0,veh20,6.92,0
88.0,veh3,6.93,0
88.0,veh1,6.93,0
88.0,veh13,15.25,1
88.0,veh16,16.65,1
88.0,veh8,16.65,1
89.0,veh2,20.82,0
89.0,veh12,6.93,0
89.0,veh6,8.32,0
89.0,veh18,13.88,0
89.0,veh5,11.1,0
89.0,veh14,11.11,0
89.0,veh19,6.93,0
89.0,veh17,11.11,0
89.0,veh15,13.88,0
89.0,veh4,6.93,0
89.0,veh9,6.92,0
89.0,veh10,6.92,1
89.0,veh11,9.7,0
89.0,veh20,6.94,0
89.0,veh3,6.92,0
89.0,veh1,6.94,0
89.0,veh7,11.1,1
89.0,veh13,15.27,1
89.0,veh16,16.66,1
89.0,veh8,16.64,1
90.0,veh2,19.96,0
90.0,veh12,6.92,0
90.0,veh6,8.31,0
90.0,veh18,13.88,0
90.0,veh5,11.09,0
90.0,veh14,11.11,0
90.0,veh19,6.93,0
90.0,veh17,11.09,0
90.0,veh15,13.88,0
90.0,veh4,6.93,0
90.0,veh9,6.93,0
90.0,veh10,6.94,1
90.0,veh11,9.7,0
90.0,veh20,6.93,0
90.0,veh3,6.93,0
90.0,veh1,6.93,0
90.0,veh7,11.1,1
90.0,veh13,15.26,1
90.0,veh16,16.65,1
90.0,veh8,16.64,1
91.0,veh2,16.64,0
91.0,veh12,6.93,0
91.0,veh6,8.32,0
91.0,veh18,13.89,0
91.0,veh5,11.1,0
91.0,veh14,10.9,0
91.0,veh19,6.93,0
91.0,veh17,11.1,0
91.0,veh15,13.87,0
91.0,veh4,6.93,0
91.0,veh9,6.93,0
91.0,veh10,6.94,1
91.0,veh11,9.71,0
91.0,veh20,6.93,0
91.0,veh3,6.93,0
91.0,veh1,6.93,0
91.0,veh7,11.11,1
91.0,veh13,15.27,1
91.0,veh16,16.66,1
91.0,veh8,16.65,1
92.0,veh12,6.92,0
92.0,veh6,8.32,0
92.0,veh2,17.74,1
92.0,veh18,13.88,0
92.0,veh5,11.1,0
92.0,veh14,9.52,0
92.0,veh19,6.92,0
92.0,veh17,11.11,0
92.0,veh1,6.93,0
92.0,veh15,13.88,0
92.0,veh4,6.93,0
92.0,veh9,6.92,0
92.0,veh10,6.92,1
92.0,veh11,9.7,0
92.0,veh20,6.94,0
92.0,veh3,6.93,0
92.0,veh7,11.1,1
92.0,veh13,15.27,1
92.0,veh16,16.65,1
92.0,veh8,16.65,1
93.0,veh12,6.94,0
93.0,veh6,8.33,0
93.0,veh2,20.75,1
93.0,veh18,13.87,0
93.0,veh5,11.1,0
93.0,veh19,6.93,0
93.0,veh14,9.92,1
93.0,veh17,11.09,0
93.0,veh1,6.92,0
93.0,veh15,13.88,0
93.0,veh4,6.94,0
93.0,veh9,6.94,0
93.0,veh10,6.92,1
93.0,veh11,9.71,0
93.0,veh20,6.93,0
93.0,veh3,6.93,0
93.0,veh7,11.1,1
93.0,veh13,15.26,1
93.0,veh16,16.65,1
93.0,veh8,16.65,1
94.0,veh12,6.93,0
94.0,veh6,8.33,0
94.0,veh2,20.82,1
94.0,veh18,13.89,0
94.0,veh5,11.09,0
94.0,veh19,6.93,0
94.0,veh14,11.11,1
94.0,veh3,6.94,0
94.0,veh1,6.93,0
94.0,veh15,13.87,0
94.0,veh4,6.92,0
94.0,veh9,6.93,0
94.0,veh10,6.93,1
94.0,veh17,11.09,0
94.0,veh11,9.71,0
94.0,veh20,6.94,0
94.0,veh7,11.11,1
94.0,veh13,15.26,1
94.0,veh16,16.65,1
94.0,veh8,16.66,1
95.0,veh12,6.93,0
95.0,veh6,8.32,0
95.0,veh2,20.83,1
95.0,veh18,13.88,0
95.0,veh5,11.11,0
95.0,veh19,6.94,0
95.0,veh14,11.1,1
95.0,veh3,6.92,0
95.0,veh1,6.94,0
95.0,veh15,13.88,0
95.0,veh4,6.93,0
95.0,veh9,6.92,0
95.0,veh10,6.92,1
95.0,veh17,11.11,0
95.0,veh11,9.7,0
95.0,veh20,6.92,0
95.0,veh7,11.11,1
95.0,veh13,15.26,1
95.0,veh16,16.65,1
95.0,veh8,16.64,1
96.0,veh15,13.88,0
96.0,veh12,6.93,0
96.0,veh6,8.33,0
96.0,veh2,20.81,1
96.0,veh18,13.88,0
96.0,veh5,11.1,0
96.0,veh19,6.93,0
96.0,veh14,11.11,1
96.0,veh3,6.94,0
96.0,veh1,6.94,0
96.0,veh4,6.93,0
96.0,veh9,6.94,0
96.0,veh10,6.93,1
96.0,veh17,11.11,0
96.0,veh11,9.71,0
96.0,veh20,6.93,0
96.0,veh7,11.1,1
96.0,veh13,15.26,1
96.0,veh16,16.64,1
96.0,veh8,16.65,1
97.0,veh15,13.87,0
97.0,veh12,6.93,0
97.0,veh6,8.33,0
97.0,veh5,11.09,0
97.0,veh19,6.92,0
97.0,veh14,11.1,1
97.0,veh2,20.81,1
97.0,veh3,6.92,0
97.0,veh1,6.93,0
97.0,veh8,16.65,1
97.0,veh18,13.89,0
97.0,veh4,6.92,0
97.0,veh9,6.94,0
97.0,veh10,6.92,1
97.0,veh17,11.11,0
97.0,veh11,9.7,0
97.0,veh20,6.94,0
97.0,veh7,11.11,1
97.0,veh13,15.25,1
97.0,veh16,16.65,1
98.0,veh15,13.87,0
98.0,veh12,6.93,0
98.0,veh5,11.11,0
98.0,veh19,6.92,0
98.0,veh14,11.11,1
98.0,veh6,8.32,0
98.0,veh2,20.83,1
98.0,veh3,6.94,0
98.0,veh1,6.92,0
98.0,veh16,16.65,1
98.0,veh8,16.66,1
98.0,veh18,13.88,0
98.0,veh4,6.93,0
98.0,veh9,6.92,0
98.0,veh10,6.92,1
98.0,veh17,11.1,0
98.0,veh11,9.72,0
98.0,veh20,6.92,0
98.0,veh7,11.11,1
98.0,veh13,15.26,1
99.0,veh15,13.87,0
99.0,veh12,6.93,0
99.0,veh5,11.1,0
99.0,veh19,6.94,0
99.0,veh14,11.11,1
99.0,veh6,8.32,0
99.0,veh2,20.82,1
99.0,veh3,6.93,0
99.0,veh1,6.94,0
99.0,veh16,16.65,1
99.0,veh8,16.64,1
99.0,veh18,13.88,0
99.0,veh4,6.93,0
99.0,veh9,6.93,0
99.0,veh10,6.93,1
99.0,veh17,11.1,0
99.0,veh11,9.71,0
99.0,veh20,6.93,0
99.0,veh7,11.09,1
99.0,veh13,15.25,1
